N,T1,T2,alt,dp1,dp1_dot,dp2,dp2_dot,dy1,dy1_dot,dy2,dy2_dot,family,iters,lands,margin,outcome,p,phi,plant,pos_err,psi,q,r,rate_deg,sample,theta,tilt_deg,u,v,v_horiz,v_vert,w,wall,x_E,y_E,y_eng
49,2285.554897338152,15015.834709480405,731.1393471434712,-4.098394419997931,1.0009581327438362,1.2072964310646057,-12.912024459242822,-0.9048121422529221,-4.420763602852823,2.006873432546855,3.232366588711738,thrust_eff,148,False,10.607709861232033,gate_miss,-12.44984338991344,-20.607367157936096,eta15_y1.5,2.170558466132227,31.727617532014847,14.014665596187115,-24.460890935733914,12.63521908662892,7,3.9930856321007013,26.586193232160166,-7.936095725744963,10.063878424465656,3.3304682620783805,31.823129583696097,-3.1085507441312075,38.54255962371826,333.69882702827454,760.2762892842293,1.5
59,19516.698845028877,7821.979699507356,967.508049774915,3.264479711651803,-5.300500372052193,4.044515512883664,13.182934033870698,-3.5450778454542164,-9.389194643497468,-3.481463715434075,10.343797928094865,thrust_eff,400,False,inf,no_recovery,-15.21609527990222,12.692097760736942,eta15_y1.5,nan,8.269709944725037,3.957620682194829,-9.255016315728426,nan,8,22.347297053784132,nan,-5.585936717689037,1.798314280807972,nan,nan,4.737090131267905,109.64193105697632,471.22273575514555,-300.83838533610106,1.5
36,7399.539191350341,17470.610119700432,392.0475115068257,-1.0867459885776043,7.783436331152917,-4.409665647894145,-5.463472491502763,0.9856147393584251,7.976211816072464,4.326583430171014,-7.750403183698655,thrust_eff,251,False,inf,no_recovery,3.4200028516352177,-11.214226437732577,eta15_y1.5,nan,-1.6045240312814713,-3.6525333765894175,16.089957766234875,nan,9,-9.462198801338673,nan,-20.4615121986717,-6.710773028433323,nan,nan,26.282374707981944,38.80487394332886,-486.23476792126894,287.48688865453005,1.5
44,20088.264473229647,20031.669628173113,593.4374363161623,-5.279653362929822,11.17626344561577,5.966741278767587,3.250460931658747,1.9728581383824348,14.042605224251748,-0.30834710597991943,-5.3068831980228435,thrust_eff,305,False,inf,no_recovery,-2.941662259399891,19.179206155240536,eta15_y1.5,nan,11.072327867150307,6.6392626613378525,24.41891273483634,nan,10,15.585818188264966,nan,-24.442740376107395,-11.765271909534931,nan,nan,13.392282076179981,58.58365845680237,-737.3139364644885,-109.8113302141428,1.5
67,12083.014342263341,10402.486947104335,1170.0935543514788,1.6015420518815517,-1.059089487791061,-5.581152733415366,-10.052288398146631,-5.469807296991349,-11.841188183426858,0.7782850563526154,5.425271290540696,thrust_eff,269,False,9.802915223985705,gate_miss,16.288050450384617,-5.3985032718628645,eta15_y1.5,2.06168128160984,-18.821513801813126,-7.6279195956885815,-0.004228018224239349,14.158444588265386,11,-2.702246094122529,22.842493832208202,-1.6032403381541371,3.9160591140389442,11.516860226621477,29.408745671957114,2.1584943532943726,91.1655523777008,780.4465698078275,96.35688029229641,1.5
41,15082.904444560409,12533.8377764076,529.6144155785441,-2.2910770252346997,5.239238181710245,-2.653113383799792,10.653639256954193,-2.0796789228916173,-3.318467080593109,-5.25277091190219,13.438058701157573,thrust_eff,279,False,inf,no_recovery,6.484492821618915,9.932210156694055,eta15_y1.5,nan,-21.18575006723404,-22.763089137151837,-16.08455046080053,nan,12,-21.056553721427917,nan,-12.70491807255894,7.65928403288126,nan,nan,9.782611541450024,51.02436351776123,17.96543262898922,-529.9220385029912,1.5
64,6958.481907248497,2876.557444781065,1104.6725807711482,4.613372068852187,-7.720361396670342,2.285771884024144,-3.043162089586259,5.38985724002123,1.0040015280246735,4.782468158751727,-11.745082649588586,thrust_eff,400,False,inf,no_recovery,-24.482710333541036,-14.705765619874,eta15_y1.5,nan,28.94498459994793,22.360368678346276,9.247989533469081,nan,13,8.171443361788988,nan,8.750364207662642,-0.47187573462724686,nan,nan,21.236949309706688,143.96232891082764,-32.90225900709629,516.5766773745418,1.5
50,18106.11516289413,8277.18818306923,750.3649826161563,3.8999166190624246,13.89514016211033,-1.5887618958950043,-13.892820185422899,-1.4745317995548248,4.923044818639756,-4.231898970901967,-9.871623972058298,thrust_eff,136,False,inf,no_recovery,11.586870765313506,-0.7801487110555172,eta15_y1.5,nan,33.083522245287895,24.12891718558967,18.782622553408146,nan,14,-19.210247695446014,nan,-18.34437631070614,0.020373724400997162,nan,nan,2.3166156066581607,38.39146876335144,-85.60845404863358,-468.3957528322935,1.5
70,8837.138950526714,18557.09475018084,1292.4943829886615,-0.08088886365294456,-1.9903258770704273,1.9566821940243244,7.061109638214113,3.085504241287709,-7.010752129554749,3.576835535466672,8.175132510066035,thrust_eff,400,False,inf,no_recovery,-20.161069789901376,23.913535056635737,eta15_y1.5,nan,-37.044542133808136,-24.5074478443712,-5.6954012252390385,nan,15,6.300374586135149,nan,-3.1782699655741453,-7.9269459173083305,nan,nan,11.74571533780545,149.97223043441772,70.72771936655045,455.0502944737673,1.5
58,3722.45076097548,15945.423320233822,952.0754747092724,-3.0923576764762406,-10.404054397344591,-5.176347501575948,14.015743812918664,-3.356192976236344,10.798561933636666,2.7573086880147466,-1.908051931858063,thrust_eff,400,False,inf,no_recovery,14.261951297521591,8.306300174444914,eta15_y1.5,nan,6.933351531624794,7.818869594484568,9.85498265363276,nan,16,-0.8313084486871958,nan,1.5753481350839138,11.273486696183681,nan,nan,11.229760381393135,106.83504581451416,-677.5749357417226,31.314956210553646,1.5
66,16491.62846416235,13384.36780795455,1154.6588566154242,-1.8029494509100914,-13.730523875355722,3.712870929390193,-9.099068087339402,-5.650247856974603,11.450528115034103,-4.502473790198565,-13.864530444145204,thrust_eff,207,False,9.968858112357426,gate_miss,-17.096293810755014,-22.24054210819304,eta15_y1.5,1.8818742914528044,-15.121857300400734,-5.32616819255054,5.67792053334415,10.225765652881922,17,24.218330066651106,16.942846901633317,6.616405374370515,6.250409714877605,6.965504694378266,29.90657433707228,-4.755151043646038,70.88308954238892,-545.9728030487895,-246.3455893099308,1.5
45,5522.727333828807,3093.3455272763968,612.9319604486227,5.484007682651282,1.827522334456443,-3.348618641495705,2.404466915130616,1.790036402642727,-12.640269184112551,5.531987797468902,11.267619752883913,thrust_eff,400,False,inf,no_recovery,2.321495395153761,1.6223049722611904,eta15_y1.5,nan,14.754894375801086,5.802329024299979,-18.763709580525756,nan,18,-11.3084452226758,nan,-15.095227821730077,-2.068982385098934,nan,nan,18.817385730333626,71.61099886894226,531.0162188485265,232.99423679709435,1.5
64,21497.518742457032,21039.08783785999,1090.0458767078817,-4.791347779333592,-6.274748289585114,-0.4172833487391472,-2.10543255507946,5.941839180886746,-0.49468906223773956,-1.057866744697094,3.980822691321375,thrust_eff,400,False,inf,no_recovery,23.7706093583256,-6.4879137091338634,eta15_y1.5,nan,25.242909938097,15.276440512388945,-9.8252447322011,nan,19,-18.747643055394292,nan,0.5307234497740865,-10.349927388131618,nan,nan,27.729556863196194,101.92951369285583,280.9372913092375,-729.7925865277648,1.5
42,10646.710216850042,10778.647105842829,548.8421901129186,2.471988033503295,10.570043706893923,0.034464966505765915,9.791495499014857,-1.5183577984571457,2.0207207232713706,0.02798793464899063,-6.802321234345437,thrust_eff,282,False,inf,no_recovery,-7.396114384755492,17.314655287191272,eta15_y1.5,nan,-24.865851923823357,-14.214340411126614,15.489163529127836,nan,20,5.839296290650964,nan,-22.05243453849107,5.51817112416029,nan,nan,3.8639602782204747,43.885274171829224,-237.94797845184803,716.3303816691041,1.5
62,6177.008340954781,16554.370265230536,1042.0048664323986,-5.793223444372416,-11.794749274849893,4.414042465388776,-8.285219353437425,0.012130346149206161,-10.313166484236719,-2.4872749820351605,13.78329770565033,thrust_eff,400,False,inf,no_recovery,18.343815207481384,-19.84742465429008,eta15_y1.5,nan,-11.65540099143982,-17.93122491799295,23.252798849716783,nan,21,19.70515246503055,nan,-13.175181718543172,-7.175866641104221,nan,nan,8.263338612392545,100.3948233127594,-375.2097599208355,-167.23687034100294,1.5
38,15842.30575285852,6287.899955958128,448.7060288898647,1.9273260310292244,0.32592742145061493,-4.051823113113643,1.362048482894897,-4.448021080344916,8.803064140677453,1.6417832896113396,-11.426308250427248,thrust_eff,298,False,inf,no_recovery,-0.2939101308584213,5.480260215699673,eta15_y1.5,nan,18.155499920248985,18.212101934477687,-1.9639768172055483,nan,22,-7.613111799582839,nan,9.085378218442202,2.2678024247288704,nan,nan,23.843554133549333,38.681416749954224,362.0834983885288,153.88545412570238,1.5
70,11262.077687457204,19178.424126654863,1252.1139211952686,-2.805014748126269,-4.1754696607589725,-1.2175333611667156,-1.3443181961774826,-0.28299036249518394,6.525795972347261,-3.1675472594797616,-3.92156974375248,thrust_eff,400,False,inf,no_recovery,-22.625314304605126,-10.442076995968819,eta15_y1.5,nan,21.84717185795307,2.8785199858248234,-17.24997879937291,nan,23,-12.671249452978373,nan,-23.4277231618762,9.026042349636555,nan,nan,14.966629328206182,139.08762192726135,668.3573937043548,-583.9006215333939,1.5
46,20887.109567672014,8883.857448622584,659.357175976038,4.938791267573834,8.908460390567782,0.8268233835697174,8.808842691779137,4.157156791538001,-5.3517663180828094,4.012674149125815,6.953092440962791,thrust_eff,176,False,inf,no_recovery,9.324513142928481,15.020654210820794,eta15_y1.5,nan,-28.356718868017197,-1.6210824251174927,7.289283536374569,nan,24,0.5807468667626381,nan,-2.4830070044845343,-4.967797972261906,nan,nan,-0.39102100394666195,30.248925924301147,-627.03961674124,570.4385608434677,1.5
56,18756.38127744198,21657.91748225689,904.5718442648649,-4.328975021839143,-0.38411343991756475,2.6545948460698137,4.44722399711609,-2.6764840297400956,0.023356112837792153,1.1858127526938915,-8.221229651570322,thrust_eff,400,False,inf,no_recovery,21.358046540990472,21.519875014200807,eta15_y1.5,nan,-31.139118149876595,-12.098441226407886,-23.284014873206615,nan,25,12.376862904056907,nan,-18.62473097164184,8.500842489302158,nan,nan,24.764045793563128,83.03501486778259,808.309336937964,818.8698275014758,1.5
52,3107.409017831087,3709.8974922299385,797.3275779746473,3.683191169053317,4.114262133836746,5.585564240813256,-3.6490524262189865,-4.59165207669139,13.054928076267245,-5.711658261716367,-1.6142494082450867,thrust_eff,400,False,inf,no_recovery,6.063948106020689,-13.933713687583804,eta15_y1.5,nan,-8.853617534041405,-21.57264780253172,-7.306718220934272,nan,26,17.434905841946602,nan,5.136885060928762,3.2678714767098427,nan,nan,16.108712535351515,86.33046841621399,214.57818634808064,-355.9505570679903,1.5
70,13720.793740227818,13995.814334228635,1389.4120841287076,-1.3169618099927902,-8.84533036351204,-5.974082853645087,11.454592546820642,2.968246679753066,-10.979634565114976,5.241348333656789,1.946245944499971,thrust_eff,203,False,10.594818257344112,gate_miss,-13.164149317890406,12.260671891272068,eta15_y1.5,1.8074122478397807,0.9375230967998505,20.412887912243605,17.269033519551158,10.19752470465902,27,-5.344391521066427,18.016666777015935,-9.22815767582506,-11.09804130345583,7.3293614797226665,31.784454772032337,-1.5330077074468136,62.16312837600708,-173.34999851882458,342.49613396823406,1.5
59,2671.837640181184,18876.00056000054,973.1973187066615,0.47692645713686943,12.220154303312302,0.25544169545173645,9.956009459495547,5.689844772219659,-13.303698509931566,3.1001516617834577,-0.8097667604684826,thrust_eff,185,False,9.483932795053676,gate_miss,2.885085204616189,-16.85018353164196,eta15_y1.5,1.9576288889357398,-35.16736388206482,0.7152560167014599,-1.079121744260192,14.185878841811844,28,-6.3109904527664185,8.39840819089819,-22.320041181519628,7.456474095582962,11.38071935406441,27.98528393577735,-0.2812654413282871,49.8002073764801,-221.43944464623928,-851.6629977151752,1.5
70,7667.845822274685,16263.978219032288,1320.8039803430438,3.4887086413800725,3.7501761585474007,-3.123201940208674,2.943065509200096,-5.960745222866536,2.691511854529381,2.472318872809411,10.735723543167115,thrust_eff,400,False,inf,no_recovery,-6.440261844545603,-1.3039301615208387,eta15_y1.5,nan,5.053958967328072,-16.96453015320003,8.369737397879362,nan,29,0.8395515847951174,nan,-14.280708692967892,-9.306472107768059,nan,nan,22.92215509340167,99.56755256652832,823.8788226619363,-435.16490310430527,1.5
49,19902.97653608024,6620.287395492196,728.1649900600314,-1.167203150689602,-8.483002254366877,3.514535777270795,-10.753876706957818,1.5731524676084518,-0.28097048699855875,-1.6273822635412216,-7.252800250053407,thrust_eff,381,False,inf,no_recovery,24.33147905394435,24.850782565772533,eta15_y1.5,nan,-4.834990352392197,15.658260276541114,-17.158270068466663,nan,30,-13.736859941855073,nan,5.807360270991921,5.249503701925278,nan,nan,7.599622253328562,71.50631475448608,-809.0183487161994,448.5162153840065,1.5
41,12328.61633643508,4039.5003389567137,517.0461701229215,-5.972278933972121,-12.269579207897188,-5.045464541763068,13.037693381309513,1.4353925585746765,-6.33327392935753,5.644176810979844,-4.914961874485016,thrust_eff,191,False,10.949373255595736,gate_miss,-19.164160266518593,-7.107778592035174,eta15_y1.5,0.8693495666294753,12.87695199251175,-19.4144144654274,-23.582859430462122,11.487082387965305,31,11.312683206051588,23.189101080745505,1.858876501210034,1.2265525460243225,13.139247906714884,26.828121782777245,-1.1655322145670652,32.71469831466675,-667.6656553521752,-173.7202288582921,1.5
64,20453.08298267424,13703.275879770517,1110.8983116224408,2.151105388998986,0.8025150060653683,4.6860604137182245,-6.116278070211411,-3.010476373136044,5.157540428638459,-5.174055755138398,5.922892248630525,thrust_eff,322,False,inf,no_recovery,12.19823881983757,18.35113186389208,eta15_y1.5,nan,-16.992389634251595,19.841753039509058,1.1210182681679726,nan,32,-24.20846540480852,nan,-10.333694037981331,-8.40791268646717,nan,nan,16.218497479334474,83.48111200332642,624.6551832184196,187.17453461140394,1.5
44,7323.295364901423,11725.070190280676,591.0008524544537,-2.960675653070212,-3.695807245373727,2.083216018974782,5.592300090193749,-1.1639256700873375,10.113722142577174,0.7010002322494984,13.04267325103283,thrust_eff,355,False,inf,no_recovery,14.869837975129485,-22.763466089963913,eta15_y1.5,nan,-22.990580424666405,10.56281286291778,17.165024438872933,nan,33,-5.84132862277329,nan,-4.008644060231745,-3.1731102615594864,nan,nan,24.100425692275167,57.89996814727783,370.1887182891369,-650.1487199217081,1.5
67,15328.511490523815,21357.640474662185,1183.2366828806698,5.1390844881534585,8.427040323615074,-1.6955501921474934,-13.055064412951472,3.302222192287446,-8.601698049902918,-1.1714860908687115,-12.260209634900095,thrust_eff,400,False,inf,no_recovery,-3.1803651247173548,2.5619360152632,eta15_y1.5,nan,27.11550161242485,-9.549534833058715,-8.375059487298131,nan,34,18.7386489007622,nan,-17.517072982154787,11.004933714866638,nan,nan,6.421322027221322,141.40042161941528,-355.23930564522743,663.4941514581442,1.5
47,22328.18064287305,5974.281185418367,681.5406174398959,-1.6187670081853867,-14.376739025115969,-5.753404028713704,11.998793148994448,-4.796805549412967,0.6960002213716514,2.1289556957781324,4.729144656658175,thrust_eff,142,False,inf,no_recovery,20.40802938863635,-9.403406688943505,eta15_y1.5,nan,18.782985135912895,-7.016806863248348,-3.6386726424098015,nan,35,7.61060263030231,nan,-8.964815214276314,-0.3004319965839386,nan,nan,10.821943660266697,32.975501537323,-267.5803665071726,-312.59431801736355,1.5
69,10448.555554822087,15603.003060147166,1223.8208175636828,5.250706840306521,2.4719795107841485,5.386153366416694,-5.298918002843857,2.6694799549877652,-2.220219996571542,-2.783828850835562,-5.975224292278291,thrust_eff,400,False,inf,no_recovery,-10.174246225506067,14.395353477448225,eta15_y1.5,nan,-11.035020649433136,7.248849701136351,21.803731378167868,nan,36,-19.712906843051314,nan,4.870471702888608,8.208291605114937,nan,nan,20.21365210134536,213.64295649528503,226.25607512891293,326.04876793920994,1.5
61,5403.085619807243,18227.33062312007,1020.9001062437892,2.2621733285486707,9.922508856654169,-2.493943423032761,-12.297469970583919,-2.9401854760944848,12.832846158742907,-3.6561961323022847,12.29233386218548,thrust_eff,216,False,9.08158810051062,gate_miss,5.1113075111061335,4.953426448628306,eta15_y1.5,2.066407635695213,21.224123015999794,-21.959716035053134,-12.694247951731086,14.19790142999176,37,12.681209482252598,32.717680456497995,-6.471205148845911,-11.556108087301254,10.634124541824859,27.24476430153186,3.1978269638493657,75.34891247749329,-523.8115472719073,749.6201729401946,1.5
70,12913.448968604207,20706.54801517725,1360.8512761071324,4.115590743720532,14.205173403024677,0.9574084393680096,7.338603901863099,-0.07800287380814552,8.116343691945076,1.0841007828712463,0.7363070100545883,thrust_eff,400,False,inf,no_recovery,-0.9082040283828974,-12.894184421747923,eta15_y1.5,nan,-31.766144409775734,13.112109247595072,-21.796930627897382,nan,38,-12.368333665654063,nan,-2.7622711891308427,-6.155288457870483,nan,nan,3.7139815045520663,201.85591888427734,-727.8689162805676,-547.6094149053097,1.5
53,4552.1855445206165,11069.18113000691,819.2416103556752,-0.24753614142537117,-2.302116876840591,-1.3224677368998528,-0.5086506307125092,4.456032279878856,-10.542814376950265,-0.054410845041275024,-2.8819815784692775,thrust_eff,400,False,inf,no_recovery,17.343730991706252,11.637756181880832,eta15_y1.5,nan,38.420665860176086,-13.63709643483162,3.6334919277578592,nan,39,24.470649799332023,nan,-23.14298482146114,1.9755033105611801,nan,nan,27.321643638424575,101.48632073402405,686.6198373958468,561.0714890062809,1.5
55,17988.634710907936,13044.72309269011,883.7359686382115,1.1039853170514107,5.800206854939461,-3.9256780296564107,0.3854255765676502,0.3695538081228733,-4.6726256847381595,4.581388045102359,-10.6684232711792,thrust_eff,258,False,inf,no_recovery,8.321040868759155,-3.6959747318178415,eta15_y1.5,nan,1.5673728287220001,-4.3582511600106955,12.650777958333492,nan,40,5.335206165909767,nan,9.91148826200515,10.256081745028496,nan,nan,19.698567460291088,67.55946898460388,97.28994369506836,-64.21820428222418,1.5
34,9587.107338532805,3395.9358030557632,342.6500369794667,-3.235524538904429,-10.095337638258936,4.307689402252437,-7.967776939272881,-4.18439406529069,6.761926764249804,-5.6114456467330465,7.397336554527286,thrust_eff,65,False,7.971936233036778,gate_miss,-23.230120167136192,20.993900205940008,eta15_y1.5,1.029652791558146,-8.231330439448357,3.247325448319316,-12.065462488681078,11.021767336315344,41,-17.43903672322631,17.35928822483768,-14.006765787489712,-5.425612986087799,3.499658439953716,23.915808699110332,-4.131659862585366,14.55651593208313,-84.09505784511566,77.56969425827265,1.5
70,16149.521132409573,7521.703257411718,1238.4309377521276,-5.455043926835061,11.545185068249705,-3.5042988695204262,-4.3462434142827995,2.474756721407176,3.510852652788163,3.560406558215619,14.185972005128864,thrust_eff,377,False,inf,no_recovery,9.56645030528307,6.989066489040852,eta15_y1.5,nan,-14.715143963694572,4.948598751798272,-22.403876250609756,nan,42,3.6655712872743607,nan,-4.478238048031926,5.707261651754379,nan,nan,26.706341959536076,135.87668251991272,-24.30139370262623,-6.207999587059021,1.5
46,6524.3772833794355,17812.882407531142,662.3294349759817,1.820191640406847,-1.4262533515691764,3.121754430234433,11.14982976615429,-4.988782826811076,-1.1983089566230767,-4.4057151451706895,-10.918401235342028,thrust_eff,400,False,inf,no_recovery,-21.203854121267796,-17.64662633650005,eta15_y1.5,nan,15.080889016389847,-6.181424157693982,3.06922416202724,nan,43,-15.794224198907614,nan,-17.18566594645381,-9.78327302634716,nan,nan,4.903366833925247,124.64414167404175,37.55262605845928,19.559338688850403,1.5
61,21234.473910704255,5085.463097020984,1036.3176955841482,-2.4430787265300755,4.87515204548836,0.6126603484153748,-11.357429605722428,-2.3673297800123696,-14.242131105065347,2.8784747086465368,-4.306586953997613,thrust_eff,80,False,inf,no_recovery,-6.010510446503758,22.48572283424437,eta15_y1.5,nan,24.906672835350037,-14.871232490986586,18.341999035328627,nan,44,-10.698758391663432,nan,2.8775006905198097,-1.5166106075048447,nan,nan,-3.7157439962029457,39.056946754455566,739.3274607136846,-479.0521977469325,1.5
52,19081.050634905696,12866.224575042725,799.7620637528598,0.05198802798986435,-11.594555202126504,1.6911386623978615,-1.4899989455938343,3.9005952961742887,9.140560680627825,5.331822495907546,9.292717328667642,thrust_eff,400,False,inf,no_recovery,-17.994406772777438,15.998186031356454,eta15_y1.5,nan,37.08429075777531,-23.749847197905183,-3.0379259027540684,nan,45,-2.2222393192350864,nan,-15.98290994297713,11.85819947719574,nan,nan,21.403004115447402,111.94883680343628,-471.0494013503194,-685.2972317487001,1.5
70,8467.699465453625,2586.166039481759,1376.2668575160205,-3.9170958884060387,1.4775460928678523,-2.0758744664490227,8.156475922465326,-0.6358196027576923,-7.725656211376191,-4.861697126179934,-8.725565251708032,thrust_eff,400,False,inf,no_recovery,0.05722087807953358,-7.904317602515221,eta15_y1.5,nan,-33.124492317438126,24.884991766884923,22.374007292091846,nan,46,14.35088012367487,nan,7.644811156205833,-4.010262742638588,nan,nan,10.206608666107059,191.75989294052124,484.2108367010951,698.6426901072264,1.5
33,14006.549485772848,20371.15837879479,323.4408460557461,3.0634082928299913,-4.8208383321762085,-4.675788816064597,-8.933634477853776,-4.007409978657962,-5.46426285803318,0.3343522623181343,-1.211598283052444,thrust_eff,222,False,inf,no_recovery,22.287965659052134,0.19678305834531784,eta15_y1.5,nan,-6.892537176609039,8.77330880612135,6.41008079983294,nan,47,9.255319787189364,nan,-21.16683675441891,-7.752389386296272,nan,nan,1.2934633996337652,37.2155876159668,285.99435836076736,-265.13244677335024,1.5
40,10162.806783765554,19396.4599262923,497.69298899918795,-2.1214206553995614,12.77017784714699,5.171982463449241,0.6330596655607224,-3.884344976395369,-7.505317836999894,-3.9172958694398408,5.240563005208969,thrust_eff,46,True,0.6009181309030833,land,1.0592379607260227,23.135294672101736,eta50_y0.25,0.0009303316242603438,16.955235451459885,19.0353250131011,4.51172012835741,0.0770340427848294,0,15.783858671784401,0.05661908318131159,-0.22914819419384003,10.81572874635458,0.0007214545360882842,1.80275439270925,25.123582079075277,13.654274940490723,-113.55709210038185,-417.47618559747934,0.25
60,22003.51373590529,9733.150017410517,988.4210484102368,5.99024210125208,-3.1153085768222812,-4.784041263163091,-7.2134568303823485,0.5851454548537731,9.803853964805604,3.262239608913661,-5.569043809175492,thrust_eff,133,True,0.60091912547902,land,-17.38814590498805,-3.1025650445371866,eta50_y0.25,0.0005659419799575012,-12.838575467467308,-20.21931642666459,-20.723187271505594,0.08448940787818413,1,-3.6693564616143703,0.0335024006588655,-21.430216832086444,-3.7398790642619133,0.0004182435912423951,1.8027573764370601,5.3820998733863235,45.533568382263184,154.83968183398247,404.02188654989004,0.25
68,16958.004743754864,7296.555628404021,1198.2591574080288,2.978590093553067,-9.72909208238125,1.5873269028961658,-0.2570648968219764,-0.4775525741279125,-6.135135957598687,2.3915318995714197,11.910821118950846,thrust_eff,154,True,0.6009219214259455,land,23.286500992253423,-18.562558572739363,eta50_y0.25,0.00013690455822822631,23.027891218662262,9.954748721793294,13.530180463567376,0.11640836691988173,2,10.701672872528434,0.007923305671631454,-15.172692481428385,1.0465024933218956,9.7117265824172e-05,1.8027657642778363,17.241653374396265,54.18629288673401,-874.2735872045159,883.9110676199198,0.25
54,4204.81905259192,4797.610537484288,850.7191375829279,4.126091245561839,-12.605506896972658,-0.024181567132472992,5.2013723105192184,-2.490366127341986,-1.4327234566211704,-4.9621393382549295,0.23548960983753275,thrust_eff,114,True,0.600935989426757,land,-20.647471072152257,0.8441607933491468,eta50_y0.25,0.0004914144969321659,-34.995635598897934,-0.3377179615199566,20.728640956804156,0.16544481355133162,3,-14.346344117075205,0.03030536218494424,-11.49883943144232,4.664905361831188,0.0004194230688649394,1.802807968280271,21.882743866182864,35.85815691947937,-574.27844312042,-638.3940210565925,0.25
70,9279.889734685421,12311.157532930374,1335.8260614797473,1.1375099010765553,-6.949786081910134,3.3441967405378827,12.196765601634983,2.4102219007909307,12.270349618792537,-1.466168325394392,-10.156986898183824,thrust_eff,77,True,0.6009220015016707,land,13.973918743431568,16.54871804639697,eta50_y0.25,3.2594838632824555e-05,4.796457514166832,16.559293726459146,-13.572303391993046,0.0011696129305337048,4,21.38028289191425,0.0018786060736099783,-16.35405260603875,-2.7245056852698326,2.250497835727513e-05,1.8027660045050122,0.7419531503692269,32.31154203414917,421.82103730738163,-211.18331775069237,0.25
54,17641.272818371654,21955.000400319695,846.3124645873904,-3.5066860467195515,9.895026728510857,-3.705516859889031,-4.705873757600784,-5.146929647773505,-13.55720934569836,0.4362938292324543,7.8035127460956595,thrust_eff,98,True,0.6009035062060323,land,-5.445306934416294,-8.822443941608071,eta50_y0.25,6.112748301926742e-05,-5.016655921936035,-16.058918880298734,11.03414474055171,0.0074016610760946335,5,-9.26425433717668,0.004423387093045414,-5.304377232678235,6.910327546298504,8.976895794226394e-05,1.802710518618097,14.29491647426039,29.155400037765503,-435.0036319345236,197.83199205994606,0.25
70,14520.575602725148,5378.0021169781685,1307.123094983399,0.27645403146743774,-11.119725215435029,-0.8253758959472179,6.240275117754937,3.6524765118956575,5.7200370222330115,-2.8523608110845093,-0.41438388526439596,thrust_eff,162,True,0.600915566681472,land,19.4983568508178,3.1394968274980783,eta50_y0.25,1.0570477863471252e-05,-38.38335685431957,-12.733014021068811,0.04782923497259617,0.0015456025687927218,6,-16.876669647172093,0.000591567544808968,3.9830109756439924,-5.989520765841007,6.3687709494380705e-06,1.8027467000444157,18.659298038110137,54.453989028930664,-290.6549245119095,-773.7383767962456,0.25
49,2285.554897338152,15015.834709480405,731.1393471434712,-4.098394419997931,1.0009581327438362,1.2072964310646057,-12.912024459242822,-0.9048121422529221,-4.420763602852823,2.006873432546855,3.232366588711738,thrust_eff,155,False,1.213049895647799,gate_miss,-12.44984338991344,-20.607367157936096,eta50_y0.25,0.43808710657653754,31.727617532014847,14.014665596187115,-24.460890935733914,5.422220698970615,7,3.9930856321007013,7.278299373886795,-7.936095725744963,10.063878424465656,0.6913184136337766,2.010510554724059,-3.1085507441312075,33.644307374954224,333.69882702827454,760.2762892842293,0.25
59,19516.698845028877,7821.979699507356,967.508049774915,3.264479711651803,-5.300500372052193,4.044515512883664,13.182934033870698,-3.5450778454542164,-9.389194643497468,-3.481463715434075,10.343797928094865,thrust_eff,68,True,0.6009098333667996,land,-15.21609527990222,12.692097760736942,eta50_y0.25,0.00013193761956887593,8.269709944725037,3.957620682194829,-9.255016315728426,0.020387706103994124,8,22.347297053784132,0.007842978549387784,-5.585936717689037,1.798314280807972,9.993260051531788e-05,1.802729500100399,4.737090131267905,23.621500730514526,471.22273575514555,-300.83838533610106,0.25
36,7399.539191350341,17470.610119700432,392.0475115068257,-1.0867459885776043,7.783436331152917,-4.409665647894145,-5.463472491502763,0.9856147393584251,7.976211816072464,4.326583430171014,-7.750403183698655,thrust_eff,400,False,inf,no_recovery,3.4200028516352177,-11.214226437732577,eta50_y0.25,nan,-1.6045240312814713,-3.6525333765894175,16.089957766234875,nan,9,-9.462198801338673,nan,-20.4615121986717,-6.710773028433323,nan,nan,26.282374707981944,39.643518686294556,-486.23476792126894,287.48688865453005,0.25
44,20088.264473229647,20031.669628173113,593.4374363161623,-5.279653362929822,11.17626344561577,5.966741278767587,3.250460931658747,1.9728581383824348,14.042605224251748,-0.30834710597991943,-5.3068831980228435,thrust_eff,94,False,2.05451500388988,gate_miss,-2.941662259399891,19.179206155240536,eta50_y0.25,1.0687592683550426,11.072327867150307,6.6392626613378525,24.41891273483634,3.2290842443474728,10,15.585818188264966,12.327090023339279,-24.442740376107395,-11.765271909534931,0.6820937398347315,2.0268355306375976,13.392282076179981,20.20352268218994,-737.3139364644885,-109.8113302141428,0.25
