alt_at_fault,eta,fault_ipopt,fault_iters,fault_margin,fault_outcome,fault_success,fault_wall,ic_alt,ic_p,ic_phi,ic_psi,ic_q,ic_r,ic_theta,ic_u,ic_v,ic_w,ic_x_E,ic_y_E,idx,kind,nom_J,nom_ipopt,nom_iters,nom_lands,nom_margin,nom_pos_err,nom_rate_deg,nom_status,nom_t_contact,nom_tilt_deg,nom_v_horiz,nom_v_vert,nom_wall,profile,rate_after_delay_deg,t_f,tau_d,violation
1298.0331690573205,0.745756370248273,Solve_Succeeded,128,0.6009030553771533,land,True,55.8,1316.1135954782367,-0.5819873213768005,18.578202612698078,-17.290316373109818,-3.1843519806861877,-1.6177920997142792,-7.481956854462624,-7.232039133086801,9.328491479158401,-2.0042472081258893,698.4638454392552,444.57133635878563,0,efficiency,1286481626.2785866,Solve_Succeeded,423,True,0.6009043080232319,2.641628327094863e-05,0.00015735957272818016,solved,58.0,0.0011204576032661842,4.756072785896023e-05,1.8027129240696957,84.7,derated,4.823946875632649,5.696855136752128,0.027875176165252924,
1.0887123428145293,0.0,Infeasible_Problem_Detected,156,99.0,no_replan,False,12.5,830.3391985595226,-3.361712746322155,-7.611455284059048,-36.07701748609543,-1.7766399383544922,-2.556486390531063,-13.939024321734905,-12.54845920484513,5.391619071364403,8.141521907411516,257.0792030543089,-316.37459322810173,1,engine_out,234078969.79484406,Solve_Succeeded,321,True,0.6009037172407647,5.847176256944147e-06,3.51750963228853e-05,solved,39.0,0.0002499459900615925,1.0846792379679395e-05,1.8027111517222942,50.8,derated,20.042033937750134,36.51784332152456,0.17842532601207495,
444.1798903037963,0.614910464733839,Infeasible_Problem_Detected,413,99.0,no_replan,False,68.5,1039.43403493613,1.4626875892281532,7.649244852364063,3.8558101654052734,3.3637379333376884,1.8205845057964325,10.769629217684269,4.3205900862813,-1.3799582943320274,22.593260805122554,-298.8553863018751,805.3234113380313,2,efficiency,514983274.3835833,Solve_Succeeded,354,True,0.6009048680720971,8.264575032000161e-06,4.960133767709361e-05,solved,46.0,0.00035216706942389954,1.5244886450112594e-05,1.8027146042162911,43.8,derated,41.83238435204175,15.09942936496809,0.4348377976566553,
140.23298297113155,0.8833741375710815,Infeasible_Problem_Detected,341,99.0,no_replan,False,14.7,1195.5240132287145,-1.7458720728754997,-4.024033509194851,-21.961713135242462,-0.9570240452885628,0.49433916062116623,-19.396415129303932,6.421888382174075,-3.3166888654232025,15.092162130400538,-9.521377645432949,-36.76118329167366,3,efficiency,462400640.1227525,Solve_Succeeded,295,True,0.6009030893639923,1.084610561871615e-05,6.538777753797989e-05,solved,33.0,0.0004586478597834844,1.9904178705674612e-05,1.8027092680919767,36.8,derated,24.615423633307767,25.106974221300334,0.46111701987683773,
128.5330280697468,0.32632525335066015,Infeasible_Problem_Detected,827,99.0,no_replan,False,74.6,424.35597218573093,3.578536845743656,3.986147828400135,17.934483885765076,2.434382736682892,-3.136370971798897,15.309031680226326,-10.685473885387182,1.9080614671111107,0.17292933352291584,107.82055277377367,641.9407932087779,4,efficiency,141286945.0659552,Solve_Succeeded,198,True,0.6009035101962954,4.727410663138116e-06,2.847103574220299e-05,solved,38.0,0.000202831410126525,8.793571427979074e-06,1.8027105305888862,27.8,derated,39.35533294676144,14.826367092784494,0.20689465384930372,
150.8235286231143,0.46687774034216994,Infeasible_Problem_Detected,331,99.0,no_replan,False,25.7,910.024038143456,0.3613104522228241,-14.972521923482418,39.14747789502144,0.5266700983047485,-0.19817055016756058,3.6215684190392494,-0.6191661627963185,7.345438219606876,6.721519051119685,510.09836308658123,-510.0085275247693,5,efficiency,402816650.5613575,Solve_Succeeded,265,True,0.6009035530250727,6.562824481979714e-06,3.9405157929766635e-05,solved,43.0,0.0002800296587904968,1.214331626975726e-05,1.802710659075218,34.0,derated,15.882433892830216,22.82269952460192,0.1190275945700705,
561.5321855679628,0.0,,0,99.0,lost_in_delay,False,0.0,708.7716195732355,-2.463216006755829,14.932185895740986,-0.7439889013767242,-2.113768108189106,3.433097466826439,-1.7119325324892998,-16.3592719566077,-11.3801698833704,25.04470537789166,-495.7877319306135,161.68944016098976,6,engine_out,262185978.34467903,Solve_Succeeded,268,True,0.6009028941046045,6.2696736965833556e-06,3.779573627175011e-05,solved,42.0,0.0002673518758276452,1.1611470248567151e-05,1.8027086823138134,68.2,derated,132.6084673841183,6.7216489182785155,0.36139441980049014,tumble
228.8945410176018,0.4054572191089391,Restoration_Failed,469,99.0,no_replan,False,78.4,986.6736629977822,1.6600895524024963,-1.9920522719621658,-26.424706503748894,-2.505908891558647,2.413832165300846,-16.236645057797432,-7.550286459736526,11.882623247802258,20.0705979866907,-633.6804209277034,-405.19198682159185,7,efficiency,472543117.6199134,Solve_Succeeded,345,True,0.6009030139314034,9.82849911071592e-06,5.920249046068278e-05,solved,45.0,0.00041665503512336693,1.805701441706803e-05,1.8027090417942104,84.5,derated,97.59667115916808,20.91682201763615,0.1499134050682187,
5.4489585573109185,0.0,Infeasible_Problem_Detected,191,99.0,no_replan,False,21.5,758.0852504819632,-3.5080588161945343,2.0299366861581802,13.647434487938881,0.10276869684457779,-1.2093019783496857,19.093842282891273,8.192020170390606,-6.892813146114349,9.631109393201768,591.0799378529191,730.1137994974852,8,engine_out,467085304.45315784,Solve_Succeeded,252,True,0.6009036251929442,6.3683702982746914e-06,3.872616127166695e-05,solved,47.0,0.00027163129599034415,1.1808088543604851e-05,1.8027108755788326,65.6,derated,68.43318718421693,37.9182913982775,0.3930124044418335,
984.9901636866023,0.9850593425799161,Solve_Succeeded,132,0.6009063958207036,land,True,40.6,1271.21054623276,-0.29083337634801865,-11.668559089303017,34.8602806776762,2.9518949761986732,-2.1475627049803734,2.014530338346958,-19.513147161342204,-1.8304356783628464,-4.573326190002263,139.1192514449358,-816.1228213459253,9,efficiency,1218854003.0026803,Solve_Succeeded,400,True,0.6009044109076849,1.8556689216354307e-05,0.00010889959567860531,solved,57.0,0.00079329550974972,3.368983822794143e-05,1.8027132327230546,116.5,derated,3.3095950557711737,13.380543182836846,0.3049915968440473,
9.15090099149523,0.23289934755302963,Infeasible_Problem_Detected,430,99.0,no_replan,False,37.4,472.7062728255987,2.377434439957142,11.708893850445747,-5.206824913620949,-0.4077654927968979,1.4751375019550323,-2.6940063759684563,-2.403721744194627,3.4441415145993233,17.77792892511934,-209.3484152108431,298.0615312233567,10,efficiency,68364323.90331924,Solve_Succeeded,157,True,0.6009033095160884,3.38688031810056e-06,2.0344116868195172e-05,solved,31.0,0.00014624337496054124,6.319152718072843e-06,1.802709928548265,46.9,derated,14.248079034949768,17.876423145364967,0.05052390368655324,
815.6018706320186,0.04225473990663885,Infeasible_Problem_Detected,518,99.0,no_replan,False,125.5,878.6741733551025,-2.656681202352047,-15.602813139557838,28.350569531321526,3.7558781653642654,0.8329819366335869,6.554107442498207,-4.368687164969742,0.8804571032524109,27.662025855854154,-380.46889286488295,-659.8002333194017,11,efficiency,347734729.5824163,Solve_Succeeded,277,True,0.6009044943710266,5.157329986916093e-06,3.110669027993697e-05,solved,43.0,0.0002212133919448565,9.59743572886863e-06,1.8027134831130798,68.6,derated,27.834278985981417,2.247413674602285,0.08479917095974088,
317.31509243279953,0.5596295618452132,Infeasible_Problem_Detected,696,99.0,no_replan,False,77.4,1115.1052569970489,0.5115932896733284,15.5625731498003,-11.75314761698246,-1.3527379855513573,-3.536536827683449,-8.151532486081123,-21.24007928185165,-5.847195692360401,5.133245585486293,394.2850286141038,25.505576469004154,12,efficiency,473817901.13795274,Solve_Succeeded,369,True,0.6009248395470108,2.540012079972987e-07,1.4855559831062214e-06,solved,34.0,1.1334247297749075e-05,4.830496007681721e-07,1.8027745186410324,102.2,derated,47.28865422686457,21.474578842520714,0.3409677497111261,
381.09345433004495,0.06781976926140486,,0,99.0,lost_in_delay,False,0.0,602.1177560091019,3.2913196682929993,-5.9043241292238235,-30.539996549487114,-3.7018646225333214,-0.5977783873677254,-10.466752462089062,1.4417546847835183,-9.409070245921612,2.776241170242429,898.5382933169603,-115.25011416524649,13,efficiency,374565180.74260104,Solve_Succeeded,423,True,0.6009030007849344,7.2829215224172655e-06,4.376575314282825e-05,solved,48.0,0.00030982348736403344,1.344552503960494e-05,1.8027090023548034,102.3,derated,168.3859258254496,13.552887627482413,0.49130549654364586,tumble
3.5275079994864313,0.8389351402875036,Solve_Succeeded,22,0.6009024962022045,land,True,6.2,1392.7784269675612,-1.376837283372879,5.8665356785058975,9.568755999207497,1.1577351242303848,3.7711824625730515,14.866936840116978,-14.609122704714537,7.819168522953987,13.522177396342158,-799.9641347676516,548.934268578887,14,efficiency,1279865829.6796339,Solve_Succeeded,432,True,0.6009038324441937,2.171011652233149e-05,0.0001308231542520418,solved,57.0,0.0009164445570168226,3.924272179850097e-05,1.802711497332581,106.3,derated,8.740801797759538,49.11382924444042,0.24699389282613993,
661.5249159138308,0.8569671006407589,Solve_Succeeded,87,0.600906416059629,land,True,30.1,735.9697731211782,3.9771773293614388,18.785712644457817,10.635922625660896,1.474440537393093,0.04658441245555878,-12.331964187324047,0.2627505548298359,-0.6682556569576263,3.920544975437224,-875.7307039573789,-204.14409320801497,15,efficiency,432696960.9810579,Solve_Succeeded,313,True,0.6009030217278297,4.39480317701487e-06,2.6737206908637693e-05,solved,46.0,0.00018871151861572568,8.170357180073551e-06,1.8027090651834892,77.6,derated,17.95467082127167,6.16679979590699,0.38858004100620747,
189.469636429076,0.3585500388871878,Infeasible_Problem_Detected,704,99.0,no_replan,False,99.4,1007.808718457818,-1.815487764775753,-18.823615536093712,-29.116317257285118,-3.8856333196163177,-3.341930575668812,13.001689352095127,-17.668391480110586,4.5096282586455345,26.815371562726796,805.1716854795814,474.5713982731104,16,efficiency,547845343.4921359,Solve_Succeeded,465,True,0.6009032136403979,1.3367655786979817e-05,8.047428805667778e-05,solved,47.0,0.0005646025958807328,2.4420388311843245e-05,1.8027096409211936,115.0,derated,17.55328461746965,22.329616522882134,0.13093881960958242,
145.11707772106735,0.4944868166930973,Infeasible_Problem_Detected,527,99.0,no_replan,False,79.2,521.9103457406163,-2.0963118374347687,9.712223634123802,-7.825195863842964,-1.0443221628665924,-0.28068114817142487,5.919316783547401,7.713883640244603,9.947016455233097,12.01575165335089,375.1510463654995,-567.6120590418577,17,efficiency,164680595.68421602,Solve_Succeeded,285,True,0.6009021831104515,1.998508484312348e-06,1.1942138648371267e-05,solved,39.0,8.698633952726516e-05,3.7358040465957318e-06,1.8027065493313545,68.4,derated,10.874542612914622,14.78228343045339,0.043131782207638025,
14.15695903440743,0.0,,0,99.0,lost_in_delay,False,0.0,1222.9791764169931,0.1964779496192932,-9.752578064799309,31.931774243712425,3.564765952527523,3.108376495540142,-8.786282613873482,-11.584377181716263,-8.73174811899662,2.2170177595689893,-417.20205545425415,104.04492784291506,18,engine_out,720724925.3725064,Solve_Succeeded,404,True,0.6009033814041471,1.5267667041613335e-05,9.230008671336212e-05,solved,51.0,0.0006488001484236098,2.7810817223835664e-05,1.8027101442124414,94.6,derated,120.9583556650096,36.71994503452442,0.28891567466780543,tumble
611.4016048381379,0.2154444532934576,Infeasible_Problem_Detected,1087,99.0,no_replan,False,239.5,1129.3743900954723,-0.9797311127185822,3.651665672659874,-13.827082589268684,-0.22447077184915543,2.7153681814670563,0.1492733135819435,-13.856616551056504,-10.592123664915562,10.750646859407425,-116.44255388528109,-854.259991273284,19,efficiency,770798251.8405015,Solve_Succeeded,365,True,0.6009034592965642,1.8296061613962273e-05,0.00010919776813512275,solved,49.0,0.000772908889764901,3.3200949002882124e-05,1.8027103778896927,93.8,derated,54.294296858598194,15.902249643579125,0.3151267091743648,
1.1619793151461557,0.6937520068604499,Solve_Succeeded,22,0.6009007444406973,land,True,5.5,865.3778625652194,2.813051998615265,-3.611445352435112,25.97138188779354,2.635663539171219,-1.9190431460738182,-4.559227637946606,5.201474740169942,6.726947575807571,21.01645765826106,214.46713116019964,274.4555236771703,20,efficiency,231844033.93110862,Solve_Succeeded,293,True,0.600905308450255,7.121316792766485e-06,4.30098985105431e-05,solved,39.0,0.00030349068350760437,1.32031786448331e-05,1.8027159253507652,71.2,derated,3.7128913241881842,35.21537523684091,0.07154722744598985,
1300.1160950981043,0.0,Infeasible_Problem_Detected,1260,99.0,no_replan,False,270.4,1351.414044946432,1.094726987183094,12.703172490000725,7.262808158993721,0.2943529784679413,-2.9807750284671783,-16.871385648846626,-24.17878497391939,2.790063723921776,19.11968883872032,628.2325409352779,-371.231378428638,21,engine_out,841116750.0655124,Solve_Succeeded,332,True,0.6009033260837425,9.221652007939171e-06,5.5472892841420494e-05,solved,40.0,0.00039135550033762015,1.6972346047145182e-05,1.8027099782512277,93.2,derated,41.24658634131338,3.1866053845733404,0.22215942572802305,
36.79381316205875,0.6657503396272659,Infeasible_Problem_Detected,447,99.0,no_replan,False,49.7,642.5018353387713,-3.19792952388525,-12.66540251672268,-32.53092609345913,-2.814796783030033,1.6540549769997597,18.459061160683632,-5.941208410076797,-4.0284029468894005,-3.8554796762764454,-614.0866577625275,750.4256386309862,22,efficiency,475759158.3741761,Solve_Succeeded,324,True,0.600917060008486,1.1909582442532424e-06,7.300490966361693e-06,solved,48.0,5.3564932941420966e-05,2.2471857446620433e-06,1.802751180025458,83.8,derated,59.13697205298394,31.58467936813831,0.47710795514285564,
1.7521679321375938,0.0,Infeasible_Problem_Detected,135,99.0,no_replan,False,14.8,1303.0618220567703,0.9248877540230751,0.3331688418984413,-19.67675670981407,-2.2970325499773026,0.6264607757329941,4.2563471570611,2.8844637144356966,4.23200386762619,-0.41642386745661497,-532.9119572415948,-491.4270618930459,23,engine_out,1014793931.0927215,Solve_Succeeded,380,True,0.6009039024396657,1.83810286983998e-05,0.00010921728256412053,solved,53.0,0.0007795303573390286,3.3364692597400236e-05,1.802711707318997,118.5,derated,9.119070826633745,45.47027652151883,0.00304213585332036,
308.2773525811513,0.6064459369517863,Infeasible_Problem_Detected,404,99.0,no_replan,False,59.9,566.8133800849319,-2.7741539999842644,-0.37339042872190475,20.57108923792839,0.8428707793354988,-3.9852836206555367,-1.0771895572543144,-15.351174739189446,-2.4487424567341805,13.620146268047392,490.58619271963835,193.86479705572128,24,efficiency,116112945.93627653,Solve_Succeeded,292,True,0.6009034043374645,3.948933853511884e-06,2.3745525583147158e-05,solved,34.0,0.00016987556377931368,7.3568865180850305e-06,1.8027102130123935,72.3,derated,65.01537196248677,8.464600287284702,0.2587214126251638,
296.57744006564405,0.11986220511607824,Infeasible_Problem_Detected,647,99.0,no_replan,False,88.5,1080.0626516342163,-1.05582994222641,10.656657256186008,1.8623676896095276,2.2427681758999825,-0.9234919100999832,-17.531196251511574,-3.6097820661962032,-6.010628454387188,24.228165139444172,14.833205938339233,-58.636870980262756,25,efficiency,356334468.0807553,Solve_Succeeded,235,True,0.6009214544190525,6.351323591924094e-07,3.7871705030002687e-06,solved,31.0,2.8297806677776457e-05,1.203972410155633e-06,1.8027643632571577,60.7,derated,61.98696377257097,19.00439904355444,0.40899723023176193,
786.8171334194733,0.7932832536753267,Solve_Succeeded,105,0.600902606907073,land,True,44.9,788.7301301583648,3.1430871188640594,-10.694428496062756,-38.38044285774231,-0.6481053978204727,3.6877098605036736,17.17429108917713,-22.665530531667173,11.170726731419563,5.474424296058714,-84.89752784371376,605.5889284238219,26,efficiency,453361652.25361484,Solve_Succeeded,465,True,0.6009028272902759,1.351619124581215e-05,8.118023994340287e-05,solved,48.0,0.0005712593017509727,2.46736326529242e-05,1.8027084818708277,107.9,derated,3.8573528911990014,0.19337706863880155,0.16517290193587542,
55.60999850635817,0.43644189275801176,Infeasible_Problem_Detected,370,99.0,no_replan,False,43.2,445.24740669876337,-3.922402560710907,17.07381311804056,15.235467851161957,3.0470022410154343,2.111588567495346,-13.304271809756756,-20.256169848144054,8.531053595244884,-1.3167114444077015,-279.74817249923944,-236.04993671178818,27,efficiency,129567674.36812435,Solve_Succeeded,282,True,0.6009039620452457,4.85909182859432e-06,2.9240876310447656e-05,solved,39.0,0.00020828586780913732,9.035303744860443e-06,1.802711886135737,78.6,derated,31.375526277209858,21.47639490156434,0.1995010981336236,
850.725475671592,0.0,,0,99.0,lost_in_delay,False,0.0,1173.6522462219,1.7765059173107147,-17.035909108817577,-24.965829253196716,-1.5928404852747917,-1.2537406906485558,11.404417492449284,-0.9599721757695079,-10.291243493556976,17.61399593949318,293.72894894331694,899.2419054731727,28,engine_out,713616820.3413883,Solve_Succeeded,301,True,0.6009032085336958,8.84081057695963e-06,5.321245418408032e-05,solved,50.0,0.00037680549488342295,1.6256544547359975e-05,1.8027096256010875,74.4,derated,142.9255503061656,8.954388271085916,0.44504252448678017,tumble
,nan,,,,not_run,False,,660.2966288104653,2.057330943644047,6.772306896746159,-3.6748556792736053,-3.4927375242114067,-2.315053790807724,9.713892415165901,-8.976842919364572,-5.2288545817136765,23.569415491074324,774.3135094642639,-760.2787787094712,29,,1284440783.7964609,Infeasible_Problem_Detected,260,False,99.0,,,infeasible,nan,,,,60.8,,,nan,nan,
275.495701808273,0.25926831201650197,Infeasible_Problem_Detected,710,99.0,no_replan,False,101.7,959.4718214124441,-0.14170413464307785,-6.7319513484835625,36.53147682547569,1.8980747312307358,1.0498568192124367,-5.616747513413429,8.952098279260099,0.09256041795015335,9.226987808942795,-675.4648603498936,353.9469838142395,30,efficiency,442125290.5368826,Solve_Succeeded,316,True,0.6009030153791687,8.632113043042117e-06,5.2231182246938876e-05,solved,45.0,0.0003657813966002769,1.5918260721256707e-05,1.802709046137506,75.2,derated,21.81218205201853,19.08015356794931,0.10005348222330213,
10.547730277204803,0.41440614988096053,Infeasible_Problem_Detected,246,99.0,no_replan,False,19.6,1247.573627717793,2.9176352620124817,9.181769080460072,-28.271091133356094,2.257969155907631,-3.656931295990944,-0.31110718846321106,-5.723565849475563,-11.650269739329815,6.2803018959239125,-727.0520394667983,-293.36219374090433,31,efficiency,1091137749.0204535,Solve_Succeeded,358,True,0.6009035372850852,1.845382320237084e-05,0.00010998324268486247,solved,56.0,0.0007809778722720486,3.348891007197858e-05,1.8027106118552556,94.0,derated,52.46024003040272,45.902051865682,0.22817056439816952,
70.5477660068995,0.9358842056244612,Maximum_Iterations_Exceeded,1500,99.0,no_replan,False,164.7,969.5350514724851,-3.0327993854880333,19.502816684544086,30.455597043037415,-2.188081346452236,3.891035720705986,16.71093475073576,5.008950619958341,1.639234721660614,14.425614741630852,328.3157777041197,-703.4076914191246,32,efficiency,472352492.36726105,Solve_Succeeded,365,True,0.6009033646609704,1.1717280274828512e-05,7.066365507700541e-05,solved,45.0,0.000494784319701223,2.147592376107717e-05,1.8027100939829113,87.8,derated,6.2001474132396375,26.532413364853706,0.3207124867476523,
