N,T1,T2,alt,dp1,dp1_dot,dp2,dp2_dot,dy1,dy1_dot,dy2,dy2_dot,fault,iters,lands,margin,outcome,p,phi,pos_err,psi,q,r,rate_deg,regime,sample,section,structure,theta,tilt_deg,u,v,v_horiz,v_vert,w,wall,x_E,y_E
30,5427.4069671226025,9232.005773158617,178.85187484323978,0.2090219482779503,3.7141259908676147,-0.8453286588191986,4.2043983191251755,-2.9445487782359123,6.889547511935234,-2.9975617080926895,-4.67614933848381,erosion_drift,31,True,0.601141333085046,land,-13.737734615802765,-12.582906275987625,0.0020615800360344687,17.417808026075363,0.9776690006256104,-7.096289187669754,0.04722944780953916,low_late,4,2.10,time-varying multiplicative,18.286554217338562,0.10352857559911365,0.8633477939292789,12.066511128097773,0.0008584564216015728,1.8034239992551382,28.095676352269948,8.450206995010376,-2.580402046442032,-69.21800300478935
30,4024.8555475674743,5531.122454938491,95.51612496376038,-2.5572413876652718,-4.717577755451202,-2.245781734585762,-1.7632938921451569,3.59604062885046,-3.192900314927101,0.6001531258225441,6.00973279774189,erosion_drift,350,False,inf,no_recovery,15.88128399848938,14.56295670568943,nan,35.0087471306324,2.7691144049167633,-2.739957958459854,nan,low_late,5,2.10,time-varying multiplicative,6.126494370400906,nan,7.36439120490104,-9.384593572467566,nan,nan,28.670047683641315,26.49835705757141,-40.26685021817684,136.64387725293636
30,6583.210778968589,6940.595040586166,166.42659671604633,0.6830923110246658,4.086219564080238,0.435666523873806,1.197448492050171,-1.5214126780629158,0.04123292863368988,-3.9052708968520164,-1.8739252835512161,erosion_drift,38,True,0.6012194772472529,land,-9.220762133598328,-14.33781611174345,0.00341223159684552,-15.247298032045364,-12.48551744222641,10.78731620311737,0.07243327023261714,low_late,6,2.10,time-varying multiplicative,-23.410484701395035,0.17929095903818743,-19.05880135949701,9.744755327701569,0.00168867023468611,1.8036584317417588,12.411587942391634,9.254603624343872,111.55863106250763,-129.82418686151505
30,5868.779533402092,3989.208922520239,90.94572311267257,-1.445758081972599,-2.4120072722434998,2.2119922786951065,-5.7652726620435715,-3.1992993280291557,4.371361002326012,2.1307597532868385,-5.742198333144188,erosion_drift,67,True,0.6011425560275265,land,-7.117454886436462,7.697732925415039,0.0020819712080777553,-34.524074867367744,-3.530581384897232,6.213787257671356,0.047557274869098914,low_late,7,2.10,time-varying multiplicative,-12.3445705473423,0.10459428037272671,-2.565736356191337,6.167610939592123,0.0008679108462202725,1.8034276680825796,11.493641528300941,10.95436692237854,39.59660045802593,8.963333815336227
30,8425.897908471763,8218.018561391858,162.25807217881083,3.3218583911657333,2.7845477014780045,-0.4029766395688057,5.195376321673393,1.1832287684082985,-7.394505754113197,-1.372635804116726,2.3897245973348618,erosion_drift,58,True,0.6011489870264254,land,1.777489423751831,-7.035069592297077,0.0021872290492020584,14.599166139960289,13.247960925102234,-14.259196251630783,0.050177159375647776,low_late,8,2.10,time-varying multiplicative,17.373454056680202,0.1105256332962304,-11.347620612941682,-5.76557906717062,0.0009422542352644835,1.8034469610792763,21.42400221992284,10.416505813598633,-112.44563981890678,-2.888963744044304
30,6169.561385718465,8982.764702197857,199.13286175578833,1.892506755888462,1.4996711611747742,3.7618260830640793,-3.3572901636362076,0.1844578981399536,-4.265023842453957,1.0984376594424248,4.361291348934174,erosion_drift,350,False,inf,no_recovery,-15.702363342046738,3.710419900715351,nan,-20.096019133925438,-6.529767692089081,-8.956890136003494,nan,low_late,9,2.10,time-varying multiplicative,-5.744101136922836,nan,-14.970565526746213,-2.18576467782259,nan,nan,25.561352892778814,25.55240559577942,-152.04129964113235,88.68950307369232
30,9159.832889292611,8673.780663019517,146.27407791092992,2.514105498790741,0.007363989949226379,3.485489346086979,-2.3637696653604507,-3.9379465878009796,5.7680614441633224,2.7234810888767242,-2.572776183485985,gimbal_seized,28,True,0.600854381018589,land,3.7816728055477142,2.046357437968254,0.0030171226939212383,-27.89749503135681,-11.260437071323395,-1.6798405349254608,1.4124022343688492,low_late,0,1.7,structural,-1.4642949774861336,0.9825894179589526,-4.263169062323868,7.997953701764345,0.028256388816555903,1.8025631430557671,18.889646573923528,8.866836547851562,-61.13053262233734,33.344220742583275
30,7435.148600832908,6691.348854742817,185.58813210576773,1.4966740310192108,6.87171895802021,-3.4566599652171135,-6.365963995456696,3.357637271285057,-2.6677211076021194,0.0075199902057647705,1.1830459386110306,gimbal_seized,46,True,0.600876166101341,land,-11.217069894075394,22.962392419576645,0.003573165893590032,22.256572619080544,10.006294250488281,5.147905707359314,1.4157321026160343,low_late,1,1.7,structural,7.627810180187225,0.902426182905663,5.489914226345718,-4.013222772628069,0.026203087991099248,1.8026284983040228,14.945917839184403,10.640267848968506,61.80085018277168,111.86626181006432
30,4296.909745835809,7337.683426023001,148.1579184345901,3.7860123440623283,5.406655550003052,0.815579891204834,0.20649147033691406,2.3530070409178734,-1.5538489371538162,-0.28019608557224274,7.067954272031784,gimbal_seized,25,True,0.6009199224714955,land,5.263038456439972,-19.2839847356081,0.002538383376242878,-13.048850074410439,-1.7244876027107239,3.575947344303131,0.358938943202968,low_late,2,1.7,structural,-26.242674596607685,0.2839783789437169,8.566521848551929,-0.43598437681794167,0.007295169594081918,1.8027597674144864,5.741433013230562,7.748268365859985,1.8804118037223816,-197.67826981842518
30,8155.553740437288,5003.156454561273,109.89826112985611,-2.085846558213234,-3.091577932238579,2.5353269055485725,-4.772456452250481,0.9223729148507118,-5.8450730592012405,1.5058023780584335,3.4408621191978455,gimbal_seized,26,True,0.6008781494572853,land,11.397524178028107,12.820904098451138,0.0026187643403212404,-37.32555076479912,-14.261336594820023,15.422943353652954,0.7992768807737028,low_late,3,1.7,structural,-8.00933337956667,0.5738660011729936,-8.200520710088313,-10.77664852142334,0.01656966727937143,1.8026344483718562,18.165360721759498,7.94683575630188,148.47612045705318,62.75300718843937
30,5427.4069671226025,9232.005773158617,178.85187484323978,0.2090219482779503,3.7141259908676147,-0.8453286588191986,4.2043983191251755,-2.9445487782359123,6.889547511935234,-2.9975617080926895,-4.67614933848381,gimbal_seized,27,True,0.6009113604915991,land,-13.737734615802765,-12.582906275987625,0.0015107600354416298,17.417808026075363,0.9776690006256104,-7.096289187669754,0.24386930313485916,low_late,4,1.7,structural,18.286554217338562,0.19045742151195305,0.8633477939292789,12.066511128097773,0.005164592058900605,1.8027340814747974,28.095676352269948,8.521339416503906,-2.580402046442032,-69.21800300478935
30,4024.8555475674743,5531.122454938491,95.51612496376038,-2.5572413876652718,-4.717577755451202,-2.245781734585762,-1.7632938921451569,3.59604062885046,-3.192900314927101,0.6001531258225441,6.00973279774189,gimbal_seized,173,False,inf,no_recovery,15.88128399848938,14.56295670568943,nan,35.0087471306324,2.7691144049167633,-2.739957958459854,nan,low_late,5,1.7,structural,6.126494370400906,nan,7.36439120490104,-9.384593572467566,nan,nan,28.670047683641315,18.949061632156372,-40.26685021817684,136.64387725293636
30,6583.210778968589,6940.595040586166,166.42659671604633,0.6830923110246658,4.086219564080238,0.435666523873806,1.197448492050171,-1.5214126780629158,0.04123292863368988,-3.9052708968520164,-1.8739252835512161,gimbal_seized,41,True,0.6009126190110933,land,-9.220762133598328,-14.33781611174345,0.003168559408629882,-15.247298032045364,-12.48551744222641,10.78731620311737,0.12916334316322295,low_late,6,1.7,structural,-23.410484701395035,0.16498005611497416,-19.05880135949701,9.744755327701569,0.0015431315082520347,1.8027378570332797,12.411587942391634,9.95054817199707,111.55863106250763,-129.82418686151505
30,5868.779533402092,3989.208922520239,90.94572311267257,-1.445758081972599,-2.4120072722434998,2.2119922786951065,-5.7652726620435715,-3.1992993280291557,4.371361002326012,2.1307597532868385,-5.742198333144188,gimbal_seized,22,True,0.6008912428334371,land,-7.117454886436462,7.697732925415039,0.002382063264253737,-34.524074867367744,-3.530581384897232,6.213787257671356,0.7725963578001307,low_late,7,1.7,structural,-12.3445705473423,0.554753392954053,-2.565736356191337,6.167610939592123,0.015922281531188087,1.8026737285003114,11.493641528300941,8.136444807052612,39.59660045802593,8.963333815336227
30,8425.897908471763,8218.018561391858,162.25807217881083,3.3218583911657333,2.7845477014780045,-0.4029766395688057,5.195376321673393,1.1832287684082985,-7.394505754113197,-1.372635804116726,2.3897245973348618,gimbal_seized,29,True,0.60091462473334,land,1.777489423751831,-7.035069592297077,0.0023735938155220594,14.599166139960289,13.247960925102234,-14.259196251630783,0.24726129572557592,low_late,8,1.7,structural,17.373454056680202,0.16173222486705804,-11.347620612941682,-5.76557906717062,0.004093258754243571,1.80274387420002,21.42400221992284,8.755921125411987,-112.44563981890678,-2.888963744044304
30,6169.561385718465,8982.764702197857,199.13286175578833,1.892506755888462,1.4996711611747742,3.7618260830640793,-3.3572901636362076,0.1844578981399536,-4.265023842453957,1.0984376594424248,4.361291348934174,gimbal_seized,186,False,inf,no_recovery,-15.702363342046738,3.710419900715351,nan,-20.096019133925438,-6.529767692089081,-8.956890136003494,nan,low_late,9,1.7,structural,-5.744101136922836,nan,-14.970565526746213,-2.18576467782259,nan,nan,25.561352892778814,19.664485931396484,-152.04129964113235,88.68950307369232
30,9159.832889292611,8673.780663019517,146.27407791092992,2.514105498790741,0.007363989949226379,3.485489346086979,-2.3637696653604507,-3.9379465878009796,5.7680614441633224,2.7234810888767242,-2.572776183485985,gimbal_slow,48,True,0.6009021856128131,land,3.7816728055477142,2.046357437968254,0.00033322436421301025,-27.89749503135681,-11.260437071323395,-1.6798405349254608,0.004953700835212436,low_late,0,2.5,multiplicative,-1.4642949774861336,0.017719647515923014,-4.263169062323868,7.997953701764345,0.00017006770993971548,1.8027065568384393,18.889646573923528,9.547793626785278,-61.13053262233734,33.344220742583275
30,7435.148600832908,6691.348854742817,185.58813210576773,1.4966740310192108,6.87171895802021,-3.4566599652171135,-6.365963995456696,3.357637271285057,-2.6677211076021194,0.0075199902057647705,1.1830459386110306,gimbal_slow,21,False,inf,no_recovery,-11.217069894075394,22.962392419576645,nan,22.256572619080544,10.006294250488281,5.147905707359314,nan,low_late,1,2.5,multiplicative,7.627810180187225,nan,5.489914226345718,-4.013222772628069,nan,nan,14.945917839184403,7.922041416168213,61.80085018277168,111.86626181006432
30,4296.909745835809,7337.683426023001,148.1579184345901,3.7860123440623283,5.406655550003052,0.815579891204834,0.20649147033691406,2.3530070409178734,-1.5538489371538162,-0.28019608557224274,7.067954272031784,gimbal_slow,33,True,0.6009083590479397,land,5.263038456439972,-19.2839847356081,0.003013311727940214,-13.048850074410439,-1.7244876027107239,3.575947344303131,0.057865993979196,low_late,2,2.5,multiplicative,-26.242674596607685,0.15979109331415606,8.566521848551929,-0.43598437681794167,0.0014900627699382524,1.8027250771438192,5.741433013230562,8.313210010528564,1.8804118037223816,-197.67826981842518
