Study G — 16 faults x 5 regimes x 10 ICs = 800 solves
  [approach] admissible 1.000 (128/128); rejects: {}
  [dispersed] admissible 0.875 (112/128); rejects: {'outside_glide_cone': 16}
  [upset] admissible 1.000 (128/128); rejects: {}
  [low_late] admissible 0.797 (102/128); rejects: {'outside_glide_cone': 26}
  [critical] admissible 0.828 (106/128); rejects: {'outside_glide_cone': 22}
  [G] 758/800  6920s elapsed
  [G] 759/800  6924s elapsed
  [G] 760/800  6935s elapsed
  [G] 761/800  6947s elapsed
  [G] 762/800  6948s elapsed
  [G] 763/800  6948s elapsed
  [G] 764/800  6958s elapsed
  [G] 765/800  6959s elapsed
  [G] 766/800  6962s elapsed
  [G] 767/800  6968s elapsed
  [G] 768/800  6980s elapsed
  [G] 769/800  6994s elapsed
  [G] 770/800  7005s elapsed
  [G] 771/800  7006s elapsed
  [G] 772/800  7010s elapsed
  [G] 773/800  7017s elapsed
  [G] 774/800  7023s elapsed
  [G] 775/800  7025s elapsed
  [G] 776/800  7069s elapsed
  [G] 777/800  7069s elapsed
  [G] 778/800  7072s elapsed
  [G] 779/800  7081s elapsed
  [G] 780/800  7083s elapsed
  [G] 781/800  7083s elapsed
  [G] 782/800  7093s elapsed
  [G] 783/800  7106s elapsed
  [G] 784/800  42274s elapsed
  [G] 785/800  42289s elapsed
  [G] 786/800  42298s elapsed
  [G] 787/800  42309s elapsed
  [G] 788/800  42310s elapsed
  [G] 789/800  42321s elapsed
  [G] 790/800  42321s elapsed
  [G] 791/800  42321s elapsed
  [G] 792/800  42332s elapsed
  [G] 793/800  42332s elapsed
  [G] 794/800  42336s elapsed
  [G] 795/800  42343s elapsed
  [G] 796/800  42346s elapsed
  [G] 797/800  42362s elapsed
  [G] 798/800  42367s elapsed
  [G] 799/800  42382s elapsed
  [G] 800/800  42387s elapsed
[saved] /home/omersayilgan/Desktop/ThesisGit/studies/fault_taxonomy/results/G_samples.csv  (800 rows)

landing rate by fault x regime:
                            approach     dispersed         upset      low_late      critical
  healthy                  10/10          10/10          10/10           8/10           6/10     
  thrust_loss_50           10/10           9/10           7/10           5/10           2/10     
  thrust_loss_85            0/10           0/10           0/10           0/10           0/10     
  thrust_excess            10/10          10/10          10/10           8/10           6/10     
  valve_stuck_open         10/10           8/10           8/10           8/10           6/10     
  engine_out                0/10           0/10           0/10           0/10           0/10     
  slow_thrust              10/10          10/10           8/10           7/10           3/10     
  gimbal_slow              10/10           4/10           4/10           7/10           3/10     
  gimbal_underdamped       10/10           8/10           8/10           8/10           5/10     
  gimbal_seized            10/10           9/10           9/10           8/10           5/10     
  tvc_gain_loss            10/10          10/10          10/10           8/10           6/10     
  tvc_bias                 10/10          10/10          10/10           8/10           6/10     
  chugging                 10/10          10/10          10/10           8/10           6/10     
  dead_time                10/10           9/10           9/10           7/10           3/10     
  mixture_ratio            10/10           9/10           9/10           7/10           3/10     
  erosion_drift            10/10           8/10           8/10           8/10           6/10     

Study G complete.
