F_auth_frac,F_authority,F_dim,F_min_support,F_origin,F_size,F_size_frac,F_sup_frac,F_vol_frac,F_volume,M_auth_frac,M_authority,M_dim,M_min_support,M_origin,M_size,M_size_frac,M_sup_frac,M_vol_frac,M_volume,applicable,category,fault,label,n_eng,n_rcs,tier,vehicle,worst_unit
0.8549421411255629,240000.0,1,0.0,True,960000.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,True,0.0,0.0,0.0,nan,0.0,True,Boosters,gimbal_seized,Gimbal seizure,1,0,engine,Ariane 5 ECA,0
0.7842312035568928,220149.97249505288,3,-283011.6166052925,False,9838291574130642.0,0.9731176328739797,nan,0.9731176328739797,9838291574130642.0,1.0,1970432.6476498612,2,204662.35343472654,True,19771246296840.277,1.0,1.0,nan,0.0,True,Boosters,valve_stuck_open,Valve stuck open (30 % floor),1,0,engine,Ariane 5 ECA,0
,,,,,,,,,,,,,,,,,,,,False,Boosters,rcs_out,RCS thruster dead,1,0,rcs,Ariane 5 ECA,n/a
,,,,,,,,,,,,,,,,,,,,False,Boosters,rcs_stuck_open,RCS thruster stuck open,1,0,rcs,Ariane 5 ECA,n/a
0.0,0.0,0,0.0,True,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,True,0.0,0.0,0.0,nan,0.0,True,Boosters,engine_out,Engine out,1,0,engine,Vega-C,0
0.14999999999999994,206503.75302746848,3,0.0,True,4548930092225189.0,0.0033749999999999974,nan,0.0033749999999999974,4548930092225189.0,0.15,1085317.4962801575,2,112728.35601740022,True,5998248659282.932,0.022499999999999985,0.15,nan,0.0,True,Boosters,thrust_loss_85,"Thrust reduction, $\eta$=0.15",1,0,engine,Vega-C,0
0.5,688345.8434248952,3,0.0,True,1.6847889230463677e+17,0.125,nan,0.125,1.6847889230463677e+17,0.5,3617724.9876005254,2,375761.18672466744,True,66647207325365.95,0.25,0.5,nan,0.0,True,Boosters,thrust_loss_50,"Thrust reduction, $\eta$=0.50",1,0,engine,Vega-C,0
1.2999999999999996,1789699.192904727,3,0.0,True,2.9611850111462953e+18,2.1969999999999996,nan,2.1969999999999996,2.9611850111462953e+18,1.3,9406084.967761366,2,976979.0854841352,True,450535121519473.75,1.6899999999999997,1.2999999999999998,nan,0.0,True,Boosters,thrust_excess,"Thrust excess, $\eta$=1.30",1,0,engine,Vega-C,0
1.000025470982147,1376726.752539168,3,0.0,True,1.3435449410366866e+18,0.9968199299762597,nan,0.9968199299762597,1.3435449410366866e+18,0.9991318859638627,7229168.779519809,2,965971.0219731156,True,266061302378943.7,0.9980211964473441,1.2853523143156804,nan,0.0,True,Boosters,tvc_bias,"TVC misalignment (3°, 2°)",1,0,engine,Vega-C,0
0.8444156459316511,1162500.0,1,0.0,True,4650000.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,True,0.0,0.0,0.0,nan,0.0,True,Boosters,gimbal_seized,Gimbal seizure,1,0,engine,Vega-C,0
0.7900990639903065,1087722.8131832555,3,-1368529.3888522405,False,1.3116396957755476e+18,0.973148385113351,nan,0.973148385113351,1.3116396957755476e+18,1.0,7235449.975201051,2,751522.3734493349,True,266588829301463.5,0.9999999999999988,1.0,nan,0.0,True,Boosters,valve_stuck_open,Valve stuck open (30 % floor),1,0,engine,Vega-C,0
,,,,,,,,,,,,,,,,,,,,False,Boosters,rcs_out,RCS thruster dead,1,0,rcs,Vega-C,n/a
,,,,,,,,,,,,,,,,,,,,False,Boosters,rcs_stuck_open,RCS thruster stuck open,1,0,rcs,Vega-C,n/a
0.0,0.0,0,0.0,True,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,True,0.0,0.0,0.0,nan,0.0,True,Boosters,engine_out,Engine out,1,0,engine,Vega,0
0.15000000000000002,130652.48202297042,3,0.0,True,1152068783610059.8,0.0033750000000000026,nan,0.0033750000000000026,1152068783610059.8,0.15000000000000002,588572.1795495343,2,61133.055005196584,True,1764047671723.1047,0.022500000000000017,0.15,nan,0.0,True,Boosters,thrust_loss_85,"Thrust reduction, $\eta$=0.15",1,0,engine,Vega,0
0.5,435508.2734099013,3,0.0,True,4.266921420777996e+16,0.125,nan,0.125,4.266921420777996e+16,0.5,1961907.2651651143,2,203776.85001732194,True,19600529685812.26,0.25,0.5,nan,0.0,True,Boosters,thrust_loss_50,"Thrust reduction, $\eta$=0.50",1,0,engine,Vega,0
1.3,1132321.5108657435,3,0.0,True,7.499541089159405e+17,2.1969999999999996,nan,2.1969999999999996,7.499541089159405e+17,1.3,5100958.889429297,2,529819.8100450371,True,132499580676090.89,1.69,1.3,nan,0.0,True,Boosters,thrust_excess,"Thrust excess, $\eta$=1.30",1,0,engine,Vega,0
1.0000254709821472,871038.7324667166,3,0.0,True,3.402681849499303e+17,0.9968199299762607,nan,0.9968199299762607,3.402681849499303e+17,0.9991318859638625,3920408.2118612486,2,523850.0915474482,True,78246976352144.08,0.9980211964473431,1.2853523143156806,nan,0.0,True,Boosters,tvc_bias,"TVC misalignment (3°, 2°)",1,0,engine,Vega,0
0.8444156459316514,735500.0000000001,1,0.0,True,2942000.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,True,0.0,0.0,0.0,nan,0.0,True,Boosters,gimbal_seized,Gimbal seizure,1,0,engine,Vega,0
0.7900990639903065,688189.358362395,3,-865852.3574200626,False,3.321878152028535e+17,0.9731483851133502,nan,0.9731483851133502,3.321878152028535e+17,1.0,3923814.5303302286,2,407553.7000346439,True,78402118743249.1,1.0000000000000007,1.0,nan,0.0,True,Boosters,valve_stuck_open,Valve stuck open (30 % floor),1,0,engine,Vega,0
,,,,,,,,,,,,,,,,,,,,False,Boosters,rcs_out,RCS thruster dead,1,0,rcs,Vega,n/a
,,,,,,,,,,,,,,,,,,,,False,Boosters,rcs_stuck_open,RCS thruster stuck open,1,0,rcs,Vega,n/a
0.7999971233524884,0.03999928084846587,3,0.021020237756687873,True,0.000128,0.6666666666666664,0.9692594824207027,0.6666666666666664,0.000128,0.7881561376405714,0.0317183972360841,3,0.012205888705419152,True,5.641920000000002e-05,0.6569416498993964,0.8016368727989016,0.6569416498993964,5.641920000000002e-05,True,LEO Satellites,engine_out,Engine out,2,12,engine,GRACE-FO (per satellite),1
0.8299975548496153,0.04149928084846588,3,0.021120237756687876,True,0.00013759999999999998,0.7166666666666663,0.9738705600575974,0.7166666666666663,0.00013759999999999998,0.8199327169944856,0.0329972075106176,3,0.012658936401208506,True,6.083856000000003e-05,0.708400402414487,0.8313913418790664,0.708400402414487,6.083856000000003e-05,True,LEO Satellites,thrust_loss_85,"Thrust reduction, $\eta$=0.15",2,12,engine,GRACE-FO (per satellite),1
0.899998561676244,0.04499928084846587,3,0.021353571090021208,True,0.00016,0.8333333333333331,0.9846297412103514,0.8333333333333331,0.00016,0.8940780688202856,0.03598109815119577,3,0.013716047691383668,True,7.115040000000002e-05,0.8284708249496981,0.9008184363994508,0.8284708249496981,7.115040000000002e-05,True,LEO Satellites,thrust_loss_50,"Thrust reduction, $\eta$=0.50",2,12,engine,GRACE-FO (per satellite),1
1.0600008629942534,0.052999280848465884,3,0.021886904423354545,True,0.00021119999999999998,1.0999999999999996,1.0092221552737892,1.0999999999999996,0.00021119999999999998,1.0635091841020867,0.042799649910176936,3,0.015226206677348184,True,9.472032000000002e-05,1.102917505030181,1.0,1.102917505030181,9.472032000000002e-05,True,LEO Satellites,thrust_excess,"Thrust excess, $\eta$=1.30",2,12,engine,GRACE-FO (per satellite),0
1.0000004576240678,0.04999930372934017,3,0.021020237756687873,True,0.0002022898702529239,1.0535930742339783,0.9692594824207027,1.0535930742339783,0.0002022898702529239,0.9945991446052542,0.040026448127015106,3,0.014795563937806086,True,8.774709489668285e-05,1.021721706357157,0.9717170041975879,1.021721706357157,8.774709489668285e-05,True,LEO Satellites,tvc_bias,"TVC misalignment (3°, 2°)",2,12,engine,GRACE-FO (per satellite),0
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,gimbal_seized,Gimbal seizure,2,12,engine,GRACE-FO (per satellite),n/a
0.9399991370057467,0.046999280848465885,3,0.010085329425777785,True,0.00017280000000000005,0.9,0.4650423697591867,0.9,0.00017280000000000005,0.9364468412921714,0.03768617851724043,3,0.014320111285769476,True,7.704288000000002e-05,0.8970824949698188,0.9404910618396706,0.8970824949698188,7.704288000000002e-05,True,LEO Satellites,valve_stuck_open,Valve stuck open (30 % floor),2,12,engine,GRACE-FO (per satellite),0
0.9499992808381222,0.047499280848465886,3,0.012078662759111118,True,0.00017600000000000002,0.9166666666666665,0.556956517321285,0.9166666666666665,0.00017600000000000002,0.922965868232935,0.03714365294622622,3,0.014127909233010355,True,7.516800000000004e-05,0.8752515090543261,0.9278679537450552,0.8752515090543261,7.516800000000004e-05,True,LEO Satellites,rcs_out,RCS thruster dead,2,12,rcs,GRACE-FO (per satellite),9
0.9499992808381221,0.04749928084846588,3,0.021520237756687877,True,0.00017600000000000002,0.9166666666666665,0.9923148706051758,0.9166666666666665,0.00017600000000000002,0.922965868232935,0.03714365294622622,3,0.014127909233010355,True,7.516800000000004e-05,0.8752515090543261,0.9278679537450552,0.8752515090543261,7.516800000000004e-05,True,LEO Satellites,rcs_stuck_open,RCS thruster stuck open,2,12,rcs,GRACE-FO (per satellite),8
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,engine_out,Engine out,0,8,engine,Sentinel-3A,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,thrust_loss_85,"Thrust reduction, $\eta$=0.15",0,8,engine,Sentinel-3A,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,thrust_loss_50,"Thrust reduction, $\eta$=0.50",0,8,engine,Sentinel-3A,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,thrust_excess,"Thrust excess, $\eta$=1.30",0,8,engine,Sentinel-3A,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,tvc_bias,"TVC misalignment (3°, 2°)",0,8,engine,Sentinel-3A,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,gimbal_seized,Gimbal seizure,0,8,engine,Sentinel-3A,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,valve_stuck_open,Valve stuck open (30 % floor),0,8,engine,Sentinel-3A,n/a
0.875030772986681,1.7498198581039568,3,0.2722258477977705,True,13.480976536192456,0.6677881755773065,1.0,0.6677881755773065,13.480976536192456,0.8749283233928062,3.41256190529523,3,0.6248025470385651,True,106.5582562093647,0.7118699207544222,0.5161609299196644,0.7118699207544222,106.5582562093647,True,LEO Satellites,rcs_out,RCS thruster dead,0,8,rcs,Sentinel-3A,5
0.875030772986681,1.7498198581039568,3,0.2722258477977705,True,13.480976536192456,0.6677881755773065,1.0,0.6677881755773065,13.480976536192456,0.8749283233928062,3.41256190529523,3,0.6248025470385653,True,106.5582562093647,0.7118699207544222,0.5161609299196647,0.7118699207544222,106.5582562093647,True,LEO Satellites,rcs_stuck_open,RCS thruster stuck open,0,8,rcs,Sentinel-3A,4
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,engine_out,Engine out,0,8,engine,SMAP,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,thrust_loss_85,"Thrust reduction, $\eta$=0.15",0,8,engine,SMAP,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,thrust_loss_50,"Thrust reduction, $\eta$=0.50",0,8,engine,SMAP,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,thrust_excess,"Thrust excess, $\eta$=1.30",0,8,engine,SMAP,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,tvc_bias,"TVC misalignment (3°, 2°)",0,8,engine,SMAP,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,gimbal_seized,Gimbal seizure,0,8,engine,SMAP,n/a
,,,,,,,,,,,,,,,,,,,,False,LEO Satellites,valve_stuck_open,Valve stuck open (30 % floor),0,8,engine,SMAP,n/a
0.8750307729866805,7.874189361467804,3,1.2250163150899678,True,1228.4539868605377,0.6677881755773063,1.0,0.6677881755773063,1228.4539868605377,0.8749283233928061,5.906357143780205,3,1.0813890237205934,True,552.464787043603,0.7118699207544227,0.5161609299196646,0.7118699207544227,552.464787043603,True,LEO Satellites,rcs_out,RCS thruster dead,0,8,rcs,SMAP,5
0.8750307729866805,7.874189361467804,3,1.2250163150899678,True,1228.4539868605373,0.667788175577306,1.0,0.667788175577306,1228.4539868605373,0.8749283233928061,5.906357143780205,3,1.081389023720593,True,552.464787043603,0.7118699207544227,0.5161609299196643,0.7118699207544227,552.464787043603,True,LEO Satellites,rcs_stuck_open,RCS thruster stuck open,0,8,rcs,SMAP,4
0.2666316661112263,44.473857200933374,3,6.054302855022415,True,222068.50903570975,0.10575606727619234,0.3362270923860133,0.10575606727619234,222068.50903570975,1.0,48.93289598351521,3,15.1862491186073,True,295573.1855265297,1.0,1.0,1.0,295573.1855265297,True,GEO Satellites,engine_out,Engine out,1,8,engine,Solar Dynamics Observatory (SDO),0
0.3766369161945423,62.82260720093337,3,15.385804809408492,True,503730.9544662667,0.23989265718476352,0.8544541855541192,0.23989265718476352,503730.9544662667,1.0,48.93289598351521,3,15.1862491186073,True,295573.1855265297,1.0,1.0,1.0,295573.1855265297,True,GEO Satellites,thrust_loss_85,"Thrust reduction, $\eta$=0.15",1,8,engine,Solar Dynamics Observatory (SDO),0
0.6333158330556133,105.63635720093339,3,17.098354809408487,True,1160943.327137566,0.5528780336380962,0.949561041100336,0.5528780336380962,1160943.327137566,1.0,48.93289598351521,3,15.1862491186073,True,295573.1855265297,1.0,1.0,1.0,295573.1855265297,True,GEO Satellites,thrust_loss_50,"Thrust reduction, $\eta$=0.50",1,8,engine,Solar Dynamics Observatory (SDO),0
1.2200105001666324,203.4963572009334,3,18.006588380663963,True,2663143.0361005375,1.2682731798171432,1.0,1.2682731798171432,2663143.0361005375,1.0,48.93289598351521,3,15.1862491186073,True,295573.1855265297,1.0,1.0,1.0,295573.1855265297,True,GEO Satellites,thrust_excess,"Thrust excess, $\eta$=1.30",1,8,engine,Solar Dynamics Observatory (SDO),0
1.0000016780108656,166.7991370912281,3,14.84677003432748,True,2082972.690427288,0.9919776601367479,0.824518766157303,0.9919776601367479,2082972.690427288,1.3537018868378758,66.24055362132606,3,20.833521378310245,True,764669.9414690363,2.5870748055405115,1.3718674845642755,2.5870748055405115,764669.9414690363,True,GEO Satellites,tvc_bias,"TVC misalignment (3°, 2°)",1,8,engine,Solar Dynamics Observatory (SDO),0
,,,,,,,,,,,,,,,,,,,,False,GEO Satellites,gimbal_seized,Gimbal seizure,1,8,engine,Solar Dynamics Observatory (SDO),n/a
0.779989499833368,130.10135720093336,3,-84.47513303218574,False,1536493.254378309,0.731726820182858,-4.69134581445188,0.731726820182858,1536493.254378309,1.0,48.93289598351521,3,15.1862491186073,True,295573.1855265297,1.0,1.0,1.0,295573.1855265297,True,GEO Satellites,valve_stuck_open,Valve stuck open (30 % floor),1,8,engine,Solar Dynamics Observatory (SDO),0
0.9666792467888068,161.240993644232,3,18.006588380663963,True,1473832.4706853589,0.701885767596942,1.0,0.701885767596942,1473832.4706853589,0.8749283233928062,42.81277664161154,3,7.8385484670520285,True,210409.66015790304,0.711869920754423,0.5161609299196644,0.711869920754423,210409.66015790304,True,GEO Satellites,rcs_out,RCS thruster dead,1,8,rcs,Solar Dynamics Observatory (SDO),5
0.9666792467888068,161.240993644232,3,18.006588380663963,True,1473832.4706853586,0.7018857675969419,1.0,0.7018857675969419,1473832.4706853586,0.8749283233928062,42.81277664161154,3,7.838548467052025,True,210409.66015790295,0.7118699207544227,0.5161609299196642,0.7118699207544227,210409.66015790295,True,GEO Satellites,rcs_stuck_open,RCS thruster stuck open,1,8,rcs,Solar Dynamics Observatory (SDO),4
0.5348817982945528,114.99911126533082,3,1.8334695174233386,True,183502.68113224517,0.5133344997204878,1.0,0.5133344997204878,183502.68113224517,0.5598608330192075,111.9420384792122,3,5.126585001342074,True,642394.0539824177,0.515672977018977,0.6006038192203377,0.515672977018977,642394.0539824177,True,GEO Satellites,engine_out,Engine out,2,6,engine,Meteosat Second Generation (MSG),1
0.6046495285503699,129.99911126533084,3,1.8334695174233386,True,209598.0704440339,0.586334324762415,1.0,0.586334324762415,209598.0704440339,0.6258817080663265,125.14266066794512,3,8.535718284304373,True,732895.8294132153,0.5883220304661305,1.0,0.5883220304661305,732895.8294132153,True,GEO Satellites,thrust_loss_85,"Thrust reduction, $\eta$=0.15",2,6,engine,Meteosat Second Generation (MSG),1
0.7674408991472762,164.9991112653308,3,1.8334695174233386,True,270487.3121715405,0.7566672498602437,1.0,0.7566672498602437,270487.3121715405,0.7799304165096037,155.94411244165522,3,8.535718284304373,True,944066.6387517425,0.7578364885094885,1.0,0.7578364885094885,944066.6387517425,True,GEO Satellites,thrust_loss_50,"Thrust reduction, $\eta$=0.50",2,6,engine,Meteosat Second Generation (MSG),1
1.1395354605116341,244.99911126533087,3,1.8334695174233386,True,409662.72183441336,1.1459996500838538,1.0,1.1459996500838538,409662.72183441336,1.1319503858879585,226.3291628569447,3,9.498565687127641,True,1426742.7743826623,1.1452981068943067,1.1128021533458723,1.1452981068943067,1426742.7743826623,True,GEO Satellites,thrust_excess,"Thrust excess, $\eta$=1.30",2,6,engine,Meteosat Second Generation (MSG),0
1.00000106423111,214.99934007407367,3,1.8334695174233386,True,602100.3969702604,1.684329101641253,1.0,1.684329101641253,602100.3969702604,0.9685920707522666,193.66629072816423,3,10.57496906590424,True,1461882.5622870994,1.173506087538213,1.2389079294415886,1.173506087538213,1461882.5622870994,True,GEO Satellites,tvc_bias,"TVC misalignment (3°, 2°)",2,6,engine,Meteosat Second Generation (MSG),0
,,,,,,,,,,,,,,,,,,,,False,GEO Satellites,gimbal_seized,Gimbal seizure,2,6,engine,Meteosat Second Generation (MSG),n/a
